target_term,entity_id,check
roma,Q3070998,TRUE
roma,Q3915435,FALSE
roma,Q72082281,FALSE
roma,Q7362473,TRUE
roma,Q9672377,FALSE
roma,Q1014854,TRUE
roma,Q6351844,TRUE
roma,Q8678278,FALSE
roma,Q7361507,TRUE
roma,Q524521,TRUE
roma,Q8059,TRUE
roma,Q8679620,TRUE
roma,Q15980602,TRUE
roma,Q2002129,TRUE
servant,Q11993231,FALSE
servant,Q212238,FALSE
servant,Q464705,TRUE
servant,Q5533649,TRUE
servant,Q665061,FALSE
servant,Q1801458,FALSE
servant,Q649898,FALSE
servant,Q769831,FALSE
servant,Q6819411,FALSE
servant,Q8016932,FALSE
servant,Q947199,FALSE
servant,Q18835448,FALSE
servant,Q3228343,FALSE
servant,Q100397097,FALSE
servant,Q23900759,TRUE
servant,Q104711044,FALSE
servant,Q18731364,TRUE
servant,Q60189573,TRUE
servant,Q694166,TRUE
servant,Q99989650,FALSE
servant,Q13567255,TRUE
servant,Q5588675,FALSE
servant,Q33035132,FALSE
servant,Q56274530,FALSE
servant,Q86999606,FALSE
servant,Q96652342,FALSE
servant,Q21535482,FALSE
servant,Q4693033,TRUE
servant,Q77200832,FALSE
servant,Q10705205,TRUE
servant,Q63729678,FALSE
servant,Q96657241,TRUE
servant,Q97819553,FALSE
servant,Q106973020,FALSE
servant,Q110443588,TRUE
servant,Q107588435,FALSE
servant,Q76559134,TRUE
servant,Q56649922,FALSE
servant,Q76559023,TRUE
servant,Q7763388,FALSE
servant,Q15998096,FALSE
servant,Q97818674,FALSE
servant,Q110293420,FALSE
servant,Q6785120,TRUE
servant,Q28861460,FALSE
servant,Q6759423,TRUE
servant,Q76559293,FALSE
servant,Q7737586,FALSE
servant,Q7962763,FALSE
servant,Q8380597,FALSE
slave,Q106602516,TRUE
slave,Q106611758,TRUE
slave,Q110013541,TRUE
slave,Q1146808,TRUE
slave,Q214102,TRUE
slave,Q3078422,TRUE
slave,Q535519,TRUE
slave,Q76000861,TRUE
slave,Q8463,TRUE
slave,Q110163464,TRUE
slave,Q1151353,FALSE
slave,Q128487,FALSE
slave,Q3682195,TRUE
slave,Q7539172,TRUE
slave,Q84605529,FALSE
slave,Q98032324,TRUE
slave,Q98099392,TRUE
slave,Q25004351,TRUE
slave,Q27652643,TRUE
slave,Q55434835,TRUE
slave,Q63487517,FALSE
slave,Q97185455,TRUE
slave,Q98692351,TRUE
slave,Q98692363,TRUE
slave,Q98692364,TRUE
slave,Q98692365,TRUE
slave,Q98692366,TRUE
slave,Q98692380,TRUE
slave,Q98692382,TRUE
slave,Q98692386,TRUE
slave,Q98692390,TRUE
slave,Q98844859,TRUE
slave,Q7539156,TRUE
slave,Q7841222,TRUE
slave,Q98692388,TRUE
slave,Q65633409,TRUE
slave,Q79875381,TRUE
slave,Q106879325,TRUE
slave,Q61058710,TRUE
slave,Q67211035,TRUE
slave,Q7539167,FALSE
slave,Q31816764,TRUE
slave,Q67098950,TRUE
slave,Q6980785,TRUE
slave,Q94426399,TRUE
slave,Q110536080,TRUE
slave,Q343039,TRUE
slave,Q45032277,FALSE
slave,Q16030611,TRUE
slave,Q64200854,TRUE
trans,Q189125,TRUE
trans,Q3774751,FALSE
trans,Q422273,FALSE
trans,Q21101066,FALSE
trans,Q22321351,FALSE
trans,Q22324081,FALSE
trans,Q26840859,FALSE
trans,Q27679766,TRUE
trans,Q283611,FALSE
trans,Q59677,TRUE
trans,Q21101086,FALSE
trans,Q21102634,FALSE
trans,Q26841226,FALSE
trans,Q27116670,FALSE
trans,Q27164112,FALSE
trans,Q66288471,TRUE
trans,Q21105045,FALSE
trans,Q27102429,FALSE
trans,Q12871786,FALSE
trans,Q30098384,FALSE
trans,Q67880182,FALSE
trans,Q100927550,FALSE
trans,Q24509563,FALSE
trans,Q3849662,FALSE
trans,Q7835362,TRUE
trans,Q106040601,FALSE
trans,Q21209388,TRUE
trans,Q20712549,TRUE
trans,Q22321533,FALSE
trans,Q2637938,FALSE
trans,Q106840067,FALSE
trans,Q87436375,TRUE
trans,Q17012048,TRUE
trans,Q22318692,FALSE
trans,Q24922,TRUE
trans,Q29573742,FALSE
trans,Q65243474,FALSE
trans,Q66085423,TRUE
trans,Q6971381,TRUE
trans,Q27110253,FALSE
trans,Q27161957,FALSE
trans,Q27237330,FALSE
trans,Q27276530,FALSE
trans,Q83126087,FALSE
trans,Q62056986,TRUE
trans,Q27293931,FALSE
trans,Q85810459,TRUE
trans,Q27115079,FALSE
trans,Q27262717,FALSE
trans,Q9361104,TRUE
tribe,Q1108445,TRUE
tribe,Q1130350,TRUE
tribe,Q215583,TRUE
tribe,Q642553,FALSE
tribe,Q870517,TRUE
tribe,Q1894736,TRUE
tribe,Q4987,TRUE
tribe,Q6693471,TRUE
tribe,Q750448,TRUE
tribe,Q2452455,FALSE
tribe,Q7659641,TRUE
tribe,Q1136094,TRUE
tribe,Q2121613,TRUE
tribe,Q1552552,TRUE
tribe,Q16933670,TRUE
tribe,Q2905142,FALSE
tribe,Q6957306,TRUE
tribe,Q15211891,TRUE
tribe,Q12645114,TRUE
tribe,Q30258193,TRUE
tribe,Q4335685,TRUE
tribe,Q106862294,TRUE
tribe,Q11784304,TRUE
tribe,Q12645581,TRUE
tribe,Q17011991,TRUE
tribe,Q2224073,TRUE
tribe,Q48817352,TRUE
tribe,Q58750670,TRUE
tribe,Q5017447,TRUE
tribe,Q589322,TRUE
tribe,Q79310092,TRUE
tribe,Q85746897,TRUE
tribe,Q7840359,FALSE
tribe,Q1335741,TRUE
tribe,Q17059799,TRUE
tribe,Q79977911,FALSE
tribe,Q8667264,TRUE
tribe,Q106862286,TRUE
tribe,Q59928296,TRUE
tribe,Q8977135,TRUE
tribe,Q51494372,TRUE
tribe,Q8692572,TRUE
tribe,Q24918575,TRUE
tribe,Q49002074,FALSE
tribe,Q62662471,TRUE
tribe,Q107272461,FALSE
tribe,Q33177474,FALSE
tribe,Q3675188,TRUE
tribe,Q6043760,FALSE
tribe,Q49002147,FALSE
western,Q15989108,FALSE
western,Q216184,FALSE
western,Q2995979,FALSE
western,Q48214,FALSE
western,Q59405184,FALSE
western,Q13665,FALSE
western,Q1641887,FALSE
western,Q2439172,FALSE
western,Q315496,FALSE
western,Q7603637,FALSE
western,Q7986202,FALSE
western,Q968490,FALSE
western,Q100448011,FALSE
western,Q207143,FALSE
western,Q208987,FALSE
western,Q34204,FALSE
western,Q43708,FALSE
western,Q603898,FALSE
western,Q1158105,FALSE
western,Q687572,FALSE
western,Q11608157,FALSE
western,Q677256,FALSE
western,Q1149230,FALSE
western,Q1245157,FALSE
western,Q327035,FALSE
western,Q63087617,FALSE
western,Q4694967,FALSE
western,Q7987440,FALSE
western,Q9143535,FALSE
western,Q3358100,FALSE
western,Q4186464,FALSE
western,Q192262,FALSE
western,Q64841056,FALSE
western,Q101422775,FALSE
western,Q133480,FALSE
western,Q30525735,FALSE
western,Q63034649,FALSE
western,Q63943080,FALSE
western,Q9430893,FALSE
western,Q3417395,FALSE
western,Q150035,FALSE
western,Q20469694,TRUE
western,Q256104,FALSE
western,Q55365016,FALSE
western,Q2037294,FALSE
western,Q267188,FALSE
western,Q7136708,FALSE
western,Q21059735,FALSE
western,Q24114797,FALSE
western,Q716750,FALSE
white,Q1353952,FALSE
white,Q26945271,FALSE
white,Q66764007,FALSE
white,Q106648385,FALSE
white,Q1113251,TRUE
white,Q67870815,FALSE
white,Q88343624,FALSE
white,Q1209174,FALSE
white,Q1279134,FALSE
white,Q65070166,FALSE
white,Q108208196,FALSE
white,Q3567785,FALSE
white,Q3567797,FALSE
white,Q75273120,FALSE
white,Q7582286,FALSE
white,Q10719888,FALSE
white,Q901274,FALSE
white,Q49370785,FALSE
white,Q60197370,FALSE
white,Q95389278,FALSE
white,Q17016489,TRUE
white,Q4983919,FALSE
white,Q82229443,FALSE
white,Q22340635,TRUE
white,Q75782244,FALSE
white,Q75808081,FALSE
white,Q76129406,FALSE
white,Q110416380,FALSE
white,Q1271979,FALSE
white,Q61641270,FALSE
white,Q96812843,FALSE
white,Q108890213,FALSE
white,Q3567772,FALSE
white,Q6262147,FALSE
white,Q43392518,FALSE
white,Q61089728,FALSE
white,Q108891952,FALSE
white,Q109662265,FALSE
white,Q2095608,FALSE
white,Q60583587,FALSE
white,Q75946040,FALSE
white,Q98926070,FALSE
white,Q99179348,FALSE
white,Q55266630,FALSE
white,Q102215696,FALSE
white,Q2072279,TRUE
white,Q403036,FALSE
white,Q7995387,FALSE
white,Q92543991,FALSE
white,Q96742566,FALSE
